"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6547318712324808, 1.0074889514614573, -0.5099757051885845, -1.1840728191462624, 1.885609961401874, -0.08582159337713655, -1.0115896468075987]","[0.6370115728931615, 0.9813433435197044, -0.521557520116339, -1.177227645865256, 1.8224371070266387, -0.09257566936339985, -1.0250702859935044]","[0.5931343066496666, 0.9166041512786336, -0.5502352752780781, -1.1602782985810094, 1.6660146756597072, -0.10929945045350162, -1.0584497237075983]","[0.5840611514101008, 0.9032170651728666, -0.5561654014409243, -1.1567734298349515, 1.6336688819435157, -0.11275767552114709, -1.0653520867333324]","[0.5780728331688679, 0.8943815355464654, -0.5600793080959023, -1.1544602026398938, 1.612320530524027, -0.11504011770449732, -1.069907673552168]","[0.5646381305245876, 0.87455915663245, -0.5688600992911733, -1.1492705119350346, 1.5644258225755425, -0.12016074269482171, -1.0801280646228768]","[0.5576513697659934, 0.8642504640766541, -0.573426578280468, -1.14657159642302, 1.539518024100281, -0.1228237403576026, -1.0854432122045552]","[0.55587368962235, 0.8616275664712333, -0.5745884527608056, -1.1458848964370247, 1.5331805953115707, -0.12350130156676117, -1.0867955745714593]","[ 0.54607474  0.84716959 -0.58099295 -1.14209966  1.49824733 -0.12723616
 -1.09425009]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6545445150890322, 1.021928828305972, -0.4722768139725784, -1.203449001743952, 1.9060446003175813, -0.06767646117257307, -0.987231846253579]","[0.6396629235362405, 1.014145866693141, -0.44557506294762433, -1.2164325707926946, 1.8733169951097843, -0.05580302112841641, -0.9749550784037575]","[0.5954742080016248, 0.9910354973817556, -0.366288107911119, -1.254985385341035, 1.7761371449891663, -0.020546572739323914, -0.9385010069238484]","[0.5894563613900892, 0.9878882083970165, -0.35549040248038205, -1.2602357059622162, 1.7629026930553966, -0.015745168219953434, -0.9335365039307665]","[0.5881871838886449, 0.9872244380107263, -0.353213141911187, -1.2613430104912147, 1.76011151712112, -0.014732541115162062, -0.9324894789878917]","[0.5881171612950903, 0.9871878167155018, -0.3530875017299884, -1.2614041022887663, 1.7599575233907214, -0.014676672825580425, -0.9324317129134592]","[0.5652167189035294, 0.9752110558013155, -0.3119976822082281, -1.281383784837022, 1.709594856533741, 0.0035946947735292223, -0.9135396868890879]","[0.5389813221791088, 0.961490138594362, -0.2649240188240881, -1.3042730761930108, 1.6518979560764984, 0.024526892041343423, -0.8918964457148428]","[ 0.5376124   0.9607742  -0.26246779 -1.3054674   1.64888742  0.0256191
 -0.89076714]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6690190332824131, 1.0291120904124402, -0.49981431612076116, -1.1898401557045668, 1.939453997001064, -0.07996331830411067, -1.0000304302853984]","[0.6605883694290307, 1.0213623792344406, -0.49821307708994655, -1.1887282870202094, 1.9345329113439227, -0.07961215922551834, -1.0004822246282816]","[0.6284964442885558, 0.9918625491724367, -0.4921178461564665, -1.1844958793231428, 1.915800446704678, -0.07827544706873346, -1.0022020121186677]","[0.6011382193705054, 0.9667140738987396, -0.486921688616036, -1.1808877703918652, 1.8998311030574337, -0.07713590583909591, -1.0036681233839557]","[0.5933082337226779, 0.9595165235807777, -0.48543453661376645, -1.1798551214816262, 1.895260640904363, -0.07680976657019609, -1.004087727733277]","[0.46870029759788845, 0.8449732880482289, -0.461767706297407, -1.1634213430260922, 1.8225254046413657, -0.0716195219114297, -1.0107653941185808]","[0.43537687887701537, 0.8143414333044654, -0.45543857734338844, -1.1590265211738837, 1.8030741015451794, -0.07023151484376879, -1.0125511766293587]","[0.42747675049453066, 0.8070794057467174, -0.45393810310619, -1.1579846215674412, 1.7984626961862737, -0.0699024539475214, -1.0129745398867875]","[ 0.42500116  0.80480377 -0.45346791 -1.15765813  1.79701766 -0.06979934
 -1.01310721]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6700520085206849, 1.0286918782507664, -0.5002837119104582, -1.191275198668047, 1.9371936505249805, -0.07988476612327393, -0.9993940220290275]","[0.6702100000998931, 1.0250259131946575, -0.5010738766945295, -1.1949098396412474, 1.9293190171599657, -0.07955306792834826, -0.9977688392942466]","[0.6734851839179635, 0.9490300310751034, -0.5174540845978317, -1.2702563698777976, 1.7660769513510894, -0.07267692575704393, -0.9640786121249145]","[0.6743075470643846, 0.9299482890397213, -0.5215669772043683, -1.28917506669578, 1.725088638534514, -0.07095040101054477, -0.9556193613598891]","[0.6743970696645193, 0.92787104716727, -0.5220147074337861, -1.291234559436519, 1.7206266434239081, -0.07076245121588759, -0.954698485799047]","[0.6757144035164933, 0.8973042290319466, -0.5286031017261421, -1.3215401973557568, 1.6549679472097547, -0.06799675153110418, -0.9411477114925832]","[0.6758747372826948, 0.8935839169295212, -0.5294049805122456, -1.325228721003312, 1.646976574307493, -0.0676601359905719, -0.9394984358163782]","[0.6774228255059644, 0.8576627788617409, -0.5371474488310924, -1.3608429285112593, 1.5698165937816333, -0.06440997498947265, -0.9235740032296147]","[ 0.67939216  0.81196716 -0.54699672 -1.4061481   1.47166066 -0.06027541
 -0.90331638]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6701068225073572, 1.029593472047764, -0.4997856284423577, -1.1900812879812543, 1.939434563985118, -0.07986607051913175, -0.9996979378743686]","[0.6783977505606132, 0.9986900105376137, -0.48387960710812494, -1.1984310305573485, 1.8956570286748622, -0.06962030988121624, -0.9788823978256926]","[0.6838012240456033, 0.9785491971338685, -0.4735131241306905, -1.2038728354224502, 1.8671257533136818, -0.06294280700277925, -0.9653162182609577]","[0.6871695514517608, 0.9659941519469918, -0.46705103843426693, -1.2072650572066417, 1.8493404015397445, -0.05878029634873158, -0.9568595589377122]","[0.6983322091316064, 0.924386655205464, -0.44563564680840045, -1.2185069010018206, 1.790399636694508, -0.044985710515150296, -0.9288341380810887]","[0.7006888084536612, 0.9156027077419028, -0.4411145462932269, -1.2208802176640523, 1.7779563843383541, -0.04207347289613423, -0.9229175642968487]","[0.7160284872806867, 0.8584258547811685, -0.4116856021369544, -1.2363287137290162, 1.6969602247788262, -0.02311700909441536, -0.8844051448298412]","[0.7290677105084725, 0.8098236801447735, -0.3866700476042464, -1.2494604351291896, 1.6281108690003103, -0.007003401638398951, -0.8516683424407515]","[ 7.34001295e-01  7.91434324e-01 -3.77205040e-01 -1.25442902e+00
  1.60206069e+00 -9.06578299e-04 -8.39281886e-01]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.655630454171249, 1.0442794125948003, -0.4369555194144003, -1.262099384763237, 1.898220540965099, -0.0759356536920246, -0.981005803329084]","[0.65492427339411, 1.0449809332284457, -0.43385622855387007, -1.2656453625683821, 1.8961654670926409, -0.07573565237216687, -0.9800731130509821]","[0.6476611807386718, 1.052196096153881, -0.4019799195195445, -1.302115861605807, 1.8750289643264442, -0.07367863218079083, -0.9704803626845315]","[0.6432806375787161, 1.0565477317587655, -0.38275456275634856, -1.3241120831436035, 1.8622810390265347, -0.07243799459612832, -0.9646947477961612]","[0.6398298259906213, 1.0599757711648774, -0.36760961805858505, -1.3414398010555755, 1.8522387482094433, -0.07146067137445213, -0.9601370785364328]","[0.6360141143517489, 1.0637663026171136, -0.3508631976070303, -1.3605998082666069, 1.8411345528706098, -0.07038000281382843, -0.9550974664925667]","[0.6310212781694693, 1.0687261906736405, -0.32895060518196384, -1.3856705647360996, 1.826604778739351, -0.06896595437380305, -0.9485031638463888]","[0.6284925826816339, 1.071238199097474, -0.31785264971755267, -1.3983680189377872, 1.8192459604357618, -0.06824978869575347, -0.9451633820594372]","[ 0.62349795  1.07619987 -0.29593218 -1.42344779  1.80471096 -0.06683523
 -0.93856671]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6226017861489712, 1.0044585322397692, -0.4756622142017981, -1.2212060713410422, 1.8589544633163542, -0.09645767313814697, -0.9644310560642229]","[0.6027166764544388, 0.9937380083039997, -0.4654507995239842, -1.2343124123328861, 1.824939778599027, -0.10336123423837838, -0.9495163927119108]","[0.5918832267320457, 0.9878974442417454, -0.4598875992597673, -1.2414527745617514, 1.8064085065885163, -0.10712230889341992, -0.9413908526452085]","[0.5370505959195917, 0.9583359009504977, -0.43172991043115605, -1.277593141295836, 1.7126139699750185, -0.12615868449884554, -0.9002640878522423]","[0.5364763078285859, 0.9580262889181663, -0.43143500163095955, -1.2779716564593882, 1.7116316154065723, -0.1263580614691664, -0.8998333477821008]","[0.5255619058062417, 0.9521420815930579, -0.4258302306881484, -1.2851653746145484, 1.6929618695831294, -0.1301472405278296, -0.8916470901071021]","[0.4788156009494242, 0.9269400642129835, -0.4018250373107279, -1.3159760174007231, 1.6129994833639614, -0.14637626700776996, -0.8565854077420463]","[0.4295301754121075, 0.9003691479709337, -0.37651595300266183, -1.3484602029517745, 1.5286937774079064, -0.16348680608824218, -0.8196192787462055]","[ 0.42699567  0.89900274 -0.37521443 -1.35013071  1.52435835 -0.16436672
 -0.81771829]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6380173580620446, 1.0185713171264976, -0.47842661059628167, -1.2591479642699115, 1.90921579377302, -0.10001465437808219, -0.9892792329091132]","[0.6328714913162268, 1.0167306993895628, -0.4749550729979748, -1.270280233894006, 1.904258178633027, -0.1032347648600872, -0.987557572464231]","[0.6278915475340541, 1.014949430400844, -0.4715954714126214, -1.2810535554031641, 1.8994604164852065, -0.10635104632730608, -0.9858914251170475]","[0.6104122201996647, 1.0086972747367833, -0.4598034556003656, -1.3188673182434818, 1.8826205366145725, -0.11728902197807639, -0.9800433400497018]","[0.6063170698355331, 1.0072324862438125, -0.4570407590203664, -1.3277265289958342, 1.8786751994248239, -0.11985162945788416, -0.9786732193788741]","[0.6021393997157491, 1.0057381813771373, -0.45422239243402995, -1.3367642582008812, 1.8746503613054595, -0.1224658750276919, -0.9772754899481918]","[0.6019971314292594, 1.0056872936366554, -0.45412641449095603, -1.3370720331593855, 1.874513297629721, -0.12255490174043276, -0.9772278910317197]","[0.5843536552177366, 0.9993764237948529, -0.4422236595113575, -1.3752409061587887, 1.8575152739518943, -0.13359559624226858, -0.9713248864254913]","[ 0.54762326  0.98623838 -0.41744437 -1.4547013   1.82212859 -0.15658024
 -0.95903594]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6653305375026823, 1.0401132777659972, -0.48958449004556837, -1.1912897622520244, 1.9098836632151022, -0.09401469136804953, -0.9993566646470402]","[0.6595253274730917, 1.0526875213424827, -0.4766227187466476, -1.1929335770770981, 1.8723742128236502, -0.11145103833011162, -0.998583266879521]","[0.6591123049648568, 1.0535821393829399, -0.47570052932270634, -1.1930505293524962, 1.8697055329302066, -0.11269157979545304, -0.9985282420511038]","[0.6363181022275771, 1.10295500546175, -0.4248060326006502, -1.199504981162901, 1.7224243816146585, -0.18115553297283948, -0.9954914896477401]","[0.6319766735206078, 1.112358658689302, -0.4151125666065744, -1.200734308755553, 1.694372923720452, -0.1941953122159533, -0.9949131038093814]","[0.6289007619184876, 1.1190211672820398, -0.4082447250437104, -1.2016052900062584, 1.674498405303355, -0.20343402393281085, -0.9945033161954897]","[0.608435535711846, 1.1633494065461631, -0.3625503263365083, -1.207400264187293, 1.5422655690691798, -0.26490273617184845, -0.9917768411533617]","[0.6035788539237096, 1.173869112029035, -0.3517064122854097, -1.2087754918678262, 1.510884884533979, -0.27949011342618085, -0.9911298108420811]","[ 0.60010069  1.18140292 -0.34394042 -1.20976038  1.48841126 -0.28993703
 -0.99066643]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6744123770666833, 1.0377008354433865, -0.4918625636769682, -1.2066767810305508, 1.9049824337428842, -0.10048361741841495, -0.9910358943853267]","[0.6754727516557621, 1.0395472213368624, -0.48990916914321403, -1.2106876496379366, 1.896570453416866, -0.10539992826244562, -0.9888892380738715]","[0.6853481975590311, 1.0567429219839495, -0.4717168791312591, -1.2480415398247677, 1.818228273677233, -0.1511863534407913, -0.9688970688017835]","[0.6888095698495448, 1.0627700646890796, -0.46534042897749683, -1.2611341861419116, 1.7907691135759718, -0.1672346276095094, -0.9618897557727325]","[0.6891750197826172, 1.0634064073628349, -0.46466720660025695, -1.2625165011079886, 1.787869989361933, -0.16892899626698063, -0.9611499272126836]","[0.6927789654405008, 1.0696818071056273, -0.4580281114912613, -1.2761484314190368, 1.7592797908769893, -0.18563829626495726, -0.9538539840881342]","[0.7048842451925952, 1.0907602241113197, -0.4357280794640441, -1.3219366717648147, 1.6632482788393204, -0.24176310227991865, -0.9293476676888167]","[0.7123729404907974, 1.1037999758193928, -0.4219325994411156, -1.350262673907066, 1.603840256273686, -0.27648361923815207, -0.9141873128557058]","[ 0.72300172  1.12230743 -0.40235253 -1.39046606  1.51952184 -0.3257628
 -0.89267007]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.628107034180882, 1.0480941018597931, -0.5088014518314323, -1.2079485255368019, 1.894281626444977, -0.07941430053517184, -0.9788258203457914]","[0.6187788510257867, 1.0521214202233633, -0.5107615298110324, -1.2119524520599771, 1.8840951878166612, -0.07928298354602283, -0.9741153641030869]","[0.6118284492437713, 1.0551221632689811, -0.5122219781379781, -1.2149357659142443, 1.8765053024105238, -0.07918513964435248, -0.970605617036691]","[0.559543325438661, 1.0776955664430863, -0.5232083533116989, -1.2373780561748553, 1.819409596209287, -0.07844909866818232, -0.9442031779192912]","[0.5285020416757028, 1.0910972256996447, -0.5297308814129035, -1.2507018746832894, 1.7855123059504878, -0.07801211669052409, -0.9285282488948842]","[0.527011398186036, 1.0917407910970707, -0.5300441018365327, -1.251341702065068, 1.783884513252625, -0.07799113223817114, -0.927775518077446]","[0.525018684991701, 1.0926011183770394, -0.530462819306691, -1.2521970323131155, 1.781708457066717, -0.07796307992695825, -0.9267692569277549]","[0.4799181728683122, 1.1120726615126106, -0.5399395329616382, -1.271555479043548, 1.7324583950544197, -0.07732817992953625, -0.9039948339400647]","[ 0.43470559  1.13159259 -0.5494398  -1.29096203  1.68308595 -0.0766917
 -0.88116382]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6506665680483172, 1.0440924032581231, -0.46385572522075275, -1.2031666447955363, 1.871519873417586, -0.09015852486649978, -0.9884503538524582]","[0.6306854235632198, 1.0586507767946314, -0.4264915957425542, -1.216809912276347, 1.8007034141273317, -0.1006558622248622, -0.9765334429150433]","[0.6147728857613229, 1.070244740764343, -0.3967356364079805, -1.2276751061941282, 1.7443067654622308, -0.10901570756098838, -0.9670430808431969]","[0.6121563246674168, 1.0721511818000198, -0.3918427471356346, -1.2294617127076175, 1.735033243000829, -0.11039034976639278, -0.9654825433303612]","[0.6017683393827387, 1.079719925931713, -0.3724175321543896, -1.236554702898009, 1.6982165162328087, -0.11584780422243264, -0.9592870676132913]","[0.6002357578494771, 1.0808365734016823, -0.36955165152941394, -1.237601160462541, 1.69278479545024, -0.11665296457727825, -0.9583730239933262]","[0.5972989649251073, 1.0829763371386514, -0.36405993852175056, -1.2396064235460853, 1.6823763187622476, -0.11819584447095775, -0.9566214977107628]","[0.596097184333597, 1.083851961193779, -0.3618126455471633, -1.2404270078762496, 1.678117010873354, -0.11882721452632289, -0.955904746361208]","[ 0.59589673  1.08399801 -0.3614378  -1.24056388  1.67740656 -0.11893253
 -0.95578519]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6602046058191454, 1.0011283589998343, -0.5068821303392336, -1.21789376677841, 1.9275025910243397, -0.06751673762896368, -0.9791768010345979]","[0.6471693105707014, 0.9626759067061346, -0.5160454098463811, -1.2550731160750177, 1.9108317546556244, -0.05089114300127591, -0.9514817942576761]","[0.6378825178933094, 0.9352810571394155, -0.5225736453336464, -1.2815609632788734, 1.8989548774415497, -0.039046497559575885, -0.9317509188740183]","[0.6334679598422083, 0.9222586760101509, -0.525676899118987, -1.2941521929091826, 1.8933091000726876, -0.033416041845367055, -0.9223716748437036]","[0.6252443409701265, 0.8980000530688688, -0.5314577668975002, -1.317607649245225, 1.882791915616009, -0.022927399192171044, -0.9048996363472752]","[0.6176861657903203, 0.875704403834256, -0.536770854972342, -1.3391651229885613, 1.8731257669582964, -0.01328748277527915, -0.8888414106733397]","[0.6120197146457375, 0.858989098337999, -0.5407541384087188, -1.3553270098013477, 1.86587894377384, -0.006060326204454597, -0.8768023735929138]","[0.6103641537720965, 0.8541054056943211, -0.5419179300020146, -1.360049010709631, 1.863761647318571, -0.0039487757223202885, -0.8732849412109687]","[ 0.59936104  0.82164763 -0.54965267 -1.39143215  1.84968977  0.01008491
 -0.84990755]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6628020857038427, 1.0320874394489639, -0.5042497051722098, -1.1943451436033674, 1.925875052648386, -0.07719893182012323, -1.004575557013583]","[0.6397777459932679, 1.0387388707678806, -0.5178533594261617, -1.208352951145374, 1.8805866452242654, -0.0682203267803887, -1.0192913868213132]","[0.5674673190668449, 1.059628409594557, -0.5605771056541987, -1.2523459844483207, 1.7383535077349046, -0.04002204740351068, -1.0655080405603479]","[0.5672202193218496, 1.0596997934867085, -0.5607231015671938, -1.2524963177788344, 1.7378674675675678, -0.03992568802714545, -1.0656659724636552]","[0.537536725471596, 1.0682749675473902, -0.5782612369693003, -1.2705554966415282, 1.6794806395342659, -0.028350269542575086, -1.0846379494710354]","[0.519560616889805, 1.073468030762934, -0.5888822045649907, -1.28149200437783, 1.6441219999560603, -0.02134028006465083, -1.0961272411432483]","[0.5033127516837084, 1.0781618270175006, -0.5984820603440052, -1.2913770639120645, 1.612162779909983, -0.015004238890041821, -1.106511939341653]","[0.485447533939402, 1.083322855317008, -0.6090375094218126, -1.3022461066296434, 1.577022260351319, -0.008037492564573437, -1.1179303559871692]","[ 0.48246401  1.08418476 -0.61080029 -1.30406125  1.57115374 -0.00687403
 -1.11983725]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6594013111563386, 1.0148126837080051, -0.48532340576276817, -1.1960230768020195, 1.907353418026855, -0.09632771642036683, -0.9940513239929034]","[0.6451025460677826, 0.9943014013258792, -0.46551455875569536, -1.2041944899741397, 1.863257697716635, -0.11836010833981807, -0.9860518433388099]","[0.6349399232219415, 0.9797233293285342, -0.4514357316753787, -1.2100021936234753, 1.8319173566554954, -0.13401928506469085, -0.9803663380279198]","[0.634176913559236, 0.978628807769846, -0.4503786934220859, -1.2104382359788586, 1.8295643240353858, -0.1351949759598794, -0.9799394703230588]","[0.6202987154441304, 0.958720820000899, -0.43115248042443355, -1.2183693048635298, 1.7867655831159126, -0.15657933314835568, -0.9721752769365741]","[0.6101658329314712, 0.9441854098955603, -0.41711485422449296, -1.2241600126010646, 1.7555169577662908, -0.17219268419021175, -0.9665064099310525]","[0.5925420038532356, 0.9189043920846355, -0.3926996175430415, -1.234231622854201, 1.7011671287414765, -0.19934853345189935, -0.9566467137342648]","[0.5842015056074228, 0.9069401200885585, -0.38114507750473453, -1.238998024484397, 1.6754460069790387, -0.21220007168035218, -0.9519806006853638]","[ 0.57945452  0.90013067 -0.37456883 -1.24171082  1.66080687 -0.21951451
 -0.94932489]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.665393350500653, 1.02229463569859, -0.5015072501223926, -1.1917742991414408, 1.924443800795599, -0.08826445220129163, -0.9998192109328484]","[0.6424777808017207, 0.9838779022056756, -0.5090141466228963, -1.200764493498177, 1.8468613324080188, -0.12939843006194873, -0.9990279213793304]","[0.6261073385691688, 0.9564337267096414, -0.5143769290944562, -1.2071869154283295, 1.7914379092209072, -0.15878375267054762, -0.9984626393420397]","[0.6173161538945209, 0.9416957732932497, -0.5172568275362771, -1.2106358569073938, 1.7616746602128743, -0.17456413258371922, -0.9981590740068771]","[0.5682403440497723, 0.8594227889195512, -0.5333335400083259, -1.2298891887911334, 1.5955246357579935, -0.262656346836711, -0.9964644543150787]","[0.5578968201405183, 0.8420824213607244, -0.5367219682454328, -1.233947141157121, 1.5605058198503414, -0.2812232115961002, -0.996107285694639]","[0.5489290142797986, 0.8270483719221228, -0.539659725906163, -1.2374653743365958, 1.5301446058881298, -0.29732063062516784, -0.9957976215148348]","[0.5469694162459917, 0.8237632100689789, -0.5403016693453027, -1.2382341602501235, 1.5235102322064988, -0.3008381544396489, -0.9957299553178509]","[ 0.53148535  0.797805   -0.54537408 -1.24430884  1.47108771 -0.32863241
 -0.99519528]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.666162140160016, 1.0419791711852295, -0.49921551034607364, -1.2215960543867554, 1.893677517636708, -0.06906171196126096, -0.9879110562932516]","[0.6617456250793374, 1.0557708061133884, -0.4983119316327162, -1.258037139341023, 1.8402769094984799, -0.05645393558831533, -0.9740072834548579]","[0.6609074550453186, 1.0583881944627416, -0.4981404496866391, -1.2649529598143703, 1.8301424961154802, -0.05406122093470864, -0.9713686134763649]","[0.6603512652790037, 1.0601250313279322, -0.49802665833208715, -1.2695421343455853, 1.8234175396240122, -0.05247347220827567, -0.969617654626544]","[0.6522867845340656, 1.085308320026737, -0.49637673910792646, -1.3360829301019521, 1.7259089455782823, -0.029451888914941826, -0.9442296040280632]","[0.6453254063747828, 1.107046904502472, -0.4949525046141108, -1.3935219217655417, 1.6417380958483245, -0.009579320277349257, -0.9223142660747838]","[0.6442453197734469, 1.110419735756143, -0.49473152874428544, -1.4024338187880245, 1.6286786405312534, -0.006496009095500771, -0.9189140107883328]","[0.6409567989724632, 1.120688936135247, -0.4940587273748977, -1.4295677159203561, 1.5889167451363977, 0.0028916945801793215, -0.9085613129358474]","[ 0.64075962  1.12130468 -0.49401839 -1.43119466  1.58653263  0.00345458
 -0.90794057]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6700453011300723, 1.0301453429532628, -0.49888955041718497, -1.1903461635657073, 1.939458735361303, -0.07950437574343419, -0.9995817501872543]","[0.6730395124928119, 1.038271863073468, -0.4325074181101915, -1.212904399223285, 1.9056702910340293, -0.04963091681682903, -0.9758812799520327]","[0.673224474401285, 1.0387738639306492, -0.42840678378864705, -1.214297892805913, 1.9035830719335756, -0.04778553875016545, -0.9744172269259287]","[0.6757162123507673, 1.0455366325289954, -0.37316456532162856, -1.2330705194016258, 1.875464833511287, -0.022925292671339692, -0.9546940497846719]","[0.6785159225284767, 1.0531352614611498, -0.3110945545833428, -1.2541633930536389, 1.8438712550988787, 0.005007614150467438, -0.9325331400507186]","[0.6785321930463757, 1.0531794208991632, -0.3107338346671365, -1.2542859743054513, 1.8436876489930956, 0.005169946260423802, -0.9324043519063764]","[0.6791629585041586, 1.0548913669052438, -0.29674966621654475, -1.2590381290859702, 1.8365697201056823, 0.011463137926812486, -0.927411572123485]","[0.6800756065870781, 1.0573683640540776, -0.2765161160590658, -1.2659139731840625, 1.8262708616737566, 0.02056869251751932, -0.9201875701730434]","[ 0.68038222  1.05820053 -0.26971852 -1.26822396  1.82281089  0.02362777
 -0.91776062]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6809538141268767, 1.0290439002960887, -0.46367246806317497, -1.177488599589347, 1.920561018034992, -0.06915909845003776, -1.0200667507197967]","[0.6861940987905184, 1.028582191445151, -0.44630114584784664, -1.1715206478134852, 1.9112541087137593, -0.06397318747656136, -1.0296729298376452]","[0.7121530836598414, 1.0262950078578392, -0.36024820798426466, -1.1419569924408441, 1.8651501403690056, -0.03828355549374923, -1.077259401638004]","[0.7138007402447378, 1.0261498368075277, -0.35478629603222334, -1.1400805418903488, 1.8622238507850528, -0.03665299514968635, -1.0802797879901107]","[0.7168125391167189, 1.025884474468324, -0.344802310044602, -1.1366505239466125, 1.8568748018698669, -0.03367244698815644, -1.0858008390948188]","[0.7233956893856944, 1.0253044489656395, -0.3229794450945849, -1.1291532359440952, 1.8451829212690858, -0.027157604110098175, -1.097868679813904]","[0.7333063079236642, 1.0244312482540454, -0.29012616344544695, -1.1178664266770466, 1.8275813530393723, -0.017349819089068574, -1.116036238058392]","[0.7413963790071566, 1.0237184515905589, -0.26330791967496603, -1.108652966495282, 1.8132131339808177, -0.009343691349639402, -1.130866476660382]","[ 0.74400983  1.02348819 -0.25464443 -1.10567661  1.80857156 -0.00675735
 -1.13565731]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6739936068318005, 1.0176592835321177, -0.49523842114192024, -1.187631510425878, 1.9205726682555493, -0.09387738317024436, -0.9985173318052593]","[0.690667626550442, 0.9661567686113426, -0.47538286641647864, -1.1778841458016536, 1.8394576412890542, -0.15173215429245038, -0.9924255769754857]","[0.6913894120643801, 0.9639273260516916, -0.47452335851053523, -1.177462201561239, 1.8359463313341031, -0.15423657352745507, -0.9921618768920754]","[0.6923132075249296, 0.9610739175579075, -0.47342329556041474, -1.1769221655444821, 1.8314522924065717, -0.1574419178796675, -0.9918243736652899]","[0.7032238799309796, 0.927373161659194, -0.4604307804557643, -1.170543961366258, 1.7783745402284403, -0.19529928313968736, -0.987838223807777]","[0.72785783925441, 0.8512840794210141, -0.43109646661278367, -1.1561433436558604, 1.658536354324315, -0.2807730982448384, -0.9788383519582083]","[0.7312187803551896, 0.840902844295256, -0.427094231334094, -1.1541785913680114, 1.6421861980558934, -0.292434742012923, -0.9776104519359738]","[0.7334589069617933, 0.8339835677244094, -0.42442667083099533, -1.1528690492655405, 1.6312885301168378, -0.30020743355921664, -0.9767920348832565]","[ 0.74133533  0.80965498 -0.41504737 -1.14826462  1.59297167 -0.32753668
 -0.97391443]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6561431741422384, 1.0230801212403955, -0.5060957365533494, -1.191477884244705, 1.927394519174884, -0.0755355000215389, -0.9923815670508322]","[0.6186605249227554, 1.0043298997118746, -0.5225911030977682, -1.1955610869295186, 1.8932205643405182, -0.06344411873303066, -0.9718258537747022]","[0.6071769709718695, 0.9985853969886811, -0.5276447862177439, -1.1968120571597414, 1.8827506946213952, -0.059739683954307995, -0.9655282027996297]","[0.5621149314092643, 0.9760436812369931, -0.547475691324577, -1.2017209268569653, 1.8416664026403358, -0.045203296763562446, -0.9408159056654914]","[0.5604228806623581, 0.9751972542366973, -0.5482203291200151, -1.2019052517725324, 1.8401237137694497, -0.044657464727503655, -0.9398879747234067]","[0.5135562014434614, 0.9517527903058056, -0.5688454201563649, -1.2070107113491575, 1.7973940825343453, -0.02953892588454135, -0.9141860022030852]","[0.4492969271402951, 0.9196079005091669, -0.5971246454934608, -1.214010847327339, 1.7388071474202693, -0.008809777782636238, -0.8789458245365213]","[0.4340627971565204, 0.9119872195290833, -0.6038288823417214, -1.2156703895887813, 1.7249177751147555, -0.0038954593428187634, -0.8705913348065104]","[ 0.42964439  0.90977697 -0.60577334 -1.21615171  1.72088939 -0.00247014
 -0.86816825]"
